[smileys_emotion]
😀;mặt cười toe toét;cười toe toét|mặt|mặt cười toe toét
🚷;cấm người đi bộ;cấm|cấm người đi bộ|không|không cho phép|không có|người đi bộ
📵;cấm điện thoại di động;cấm|cấm điện thoại di động|di động|điện thoại|điện thoại di động|không
🔞;cấm người dưới 18 tuổi;18|cấm|cấm người dưới 18 tuổi|giới hạn độ tuổi|mười tám|vị thành niên
☢️;phóng xạ;ký hiệu|phóng xạ
☣️;nguy hiểm sinh học;ký hiệu|nguy hiểm sinh học
⬆️;mũi tên lên;bắc|chính|hướng|mũi tên|mũi tên lên
↗️;mũi tên lên bên phải;đông bắc|hướng|mũi tên|mũi tên lên bên phải|nhiều hướng
➡️;mũi tên phải;chính|đông|hướng|mũi tên|mũi tên phải
↘️;mũi tên xuống bên phải;đông nam|hướng|mũi tên|mũi tên xuống bên phải|nhiều hướng
⬇️;mũi tên xuống;chính|hướng|mũi tên|mũi tên xuống|nam|xuống
↙️;mũi tên xuống bên trái;hướng|mũi tên|mũi tên xuống bên trái|nhiều hướng|tây nam
⬅️;mũi tên trái;chiều hướng|chính|mũi tên|mũi tên trái|tây
↖️;mũi tên lên bên trái;hướng|mũi tên|mũi tên lên bên trái|nhiều hướng|tây bắc
↕️;mũi tên lên xuống;mũi tên|mũi tên lên xuống
↔️;mũi tên trái phải;mũi tên|mũi tên trái phải
↩️;mũi tên phải cong sang trái;mũi tên|mũi tên phải cong sang trái
↪️;mũi tên trái cong sang phải;mũi tên|mũi tên trái cong sang phải
⤴️;mũi tên phải cong lên;mũi tên|mũi tên phải cong lên
⤵️;mũi tên phải cong xuống;mũi tên|mũi tên phải cong xuống|xuống
🔃;mũi tên thẳng đứng theo chiều kim đồng hồ;chiều kim đồng hồ|mũi tên|mũi tên thẳng đứng theo chiều kim đồng hồ|tải lại
🔄;nút mũi tên ngược chiều kim đồng hồ;mũi tên|ngược chiều kim đồng|nút mũi tên ngược chiều kim đồng hồ
🔙;mũi tên BACK;back|mũi tên|mũi tên BACK
🔚;mũi tên END;end|mũi tên|mũi tên END
🔛;mũi tên ON!;dấu|mũi tên|mũi tên ON!|on
🔜;mũi tên SOON;mũi tên|mũi tên SOON|soon
🔝;mũi tên TOP;lên|mũi tên|mũi tên TOP|top
🛐;nơi thờ phụng;nơi thờ phụng|tôn giáo|tôn sùng
⚛️;biểu tượng nguyên tử;biểu tượng nguyên tử|người vô thần|nguyên tử
🕉️;om;hindu|om|tôn giáo
✡️;ngôi sao sáu cánh;david|do thái|ngôi sao|ngôi sao sáu cánh|người do thái|tôn giáo
☸️;pháp luân;bánh xe|pháp|pháp luân|phật giáo|tôn giáo
☯️;âm dương;âm|đạo|dương|người theo đạo|tôn giáo
✝️;thánh giá la-tinh;chữ thập|cơ đốc|thánh giá la-tinh|tôn giáo
☦️;thập giá chính thống giáo;cơ đốc|thập giá|thập giá chính thống giáo|tôn giáo
☪️;sao và trăng lưỡi liềm;hồi giáo|người theo đạo hồi|sao và trăng lưỡi liềm|tôn giáo
☮️;biểu tượng hòa bình;biểu tượng hòa bình|hòa bình
🕎;cây đèn menorah;cây đèn menorah|cây đèn nến|giá đỡ nến|tôn giáo
🔯;ngôi sao sáu cánh có dấu chấm;may mắn|ngôi sao|ngôi sao sáu cánh có dấu chấm
🪯;biểu tượng khanda;biểu tượng khanda|Sikh|tôn giáo
♈;Bạch Dương;Bạch Dương|cung hoàng đạo|cừu đực
♉;Kim Ngưu;bò đực|cung hoàng đạo|Kim Ngưu
♊;Song Tử;cung hoàng đạo|song sinh|Song Tử
♋;Cự Giải;con cua|Cự Giải|cung hoàng đạo
♌;Sư Tử;cung hoàng đạo|Sư Tử
♍;Xử Nữ;cung hoàng đạo|Xử Nữ
♎;Thiên Bình;cân|cân đối|công bằng|cung hoàng đạo|Thiên Bình
♏;Thiên Yết;bọ cạp|cung bọ cạp|cung hoàng đạo|Thiên Yết
♐;Nhân Mã;cung hoàng đạo|người bắn cung|Nhân Mã
♑;Ma Kết;con dê|cung hoàng đạo|Ma Kết
♒;Bảo Bình;Bảo Bình|cung hoàng đạo|người mang|nước
♓;Song Ngư;con cá|cung hoàng đạo|Song Ngư
⛎;Xà Phu;con rắn|cung hoàng đạo|người mang|rắn|Xà Phu
🔀;nút xáo trộn bài;bắt chéo|mũi tên|nút xáo trộn bài
🔁;nút lặp lại;chiều kim đồng hồ|lặp lại|mũi tên|nút lặp lại
🔂;nút lặp lại một lần;chiều kim đồng hồ|một lần|mũi tên|nút lặp lại một lần
▶️;nút phát;bên phải|mũi tên|nút phát|phát|tam giác
⏩;nút tua đi nhanh;kép|mũi tên|nhanh|nút tua đi nhanh|phía trước
⏭️;nút bài tiếp theo;bài tiếp theo|cảnh tiếp theo|mũi tên|nút bài tiếp theo|tam giác
⏯️;nút phát hoặc tạm dừng;bên phải|mũi tên|nút phát hoặc tạm dừng|phát|tạm dừng|tam giác
◀️;nút tua lại;mũi tên|nút tua lại|tam giác|trái|tua lại
⏪;nút tua lại nhanh;kép|mũi tên|nút tua lại nhanh|tua lại
⏮️;nút bài trước;bài trước|cảnh trước|mũi tên|nút bài cuối cùng|nút bài trước|tam giác
🔼;nút đi lên;đỏ|mũi tên|nút|nút đi lên
⏫;nút lên nhanh;kép|mũi tên|nút lên nhanh
🔽;nút đi xuống;đỏ|mũi tên|nút|nút đi xuống|xuống
⏬;nút xuống nhanh;kép|mũi tên|nút xuống nhanh|xuống
⏸️;nút tạm dừng;dọc|kép|nút tạm dừng|tạm dừng|thanh
⏹️;nút dừng;dừng|hình vuông|nút dừng
⏺️;nút ghi;ghi lại|hình tròn|nút ghi
⏏️;nút tháo;nút tháo|tháo
🎦;rạp chiếu phim;bộ phim|máy ảnh|phim ảnh|rạp chiếu phim
🔅;nút mờ;độ sáng|mờ|nút mờ|thấp
🔆;nút sáng;độ sáng|nút sáng|sáng
📶;vạch ăng-ten;ăng-ten|di động|điện thoại|vạch
🛜;không dây;internet|không dây|mạng|máy tính
📳;chế độ rung;chế độ|chế độ rung|di động|điện thoại|điện thoại di động|rung
📴;tắt điện thoại di động;di động|điện thoại|tắt|tắt điện thoại di động
♀️;ký hiệu nữ;ký hiệu nữ|phụ nữ
♂️;ký hiệu nam;đàn ông|ký hiệu nam
⚧️;biểu tượng chuyển giới;biểu tượng chuyển giới|người chuyển giới
✖️;dấu nhân;×|dấu|hủy|nhân|x
➕;cộng;+|cộng|dấu|toán
➖;trừ;-|−|dấu|toán|trừ
➗;dấu chia;÷|chia|dấu|toán
🟰;dấu bằng đậm;bằng|dấu bằng đậm|toán
♾️;vô cực;mãi mãi|toàn cầu|vô cực|vô tận
‼️;hai dấu chấm than;chấm câu|chấm than|dấu|hai dấu chấm than
⁉️;dấu chấm than và dấu chấm hỏi;chấm câu|chấm hỏi|chấm than|dấu|dấu chấm than và dấu chấm hỏi
❓;dấu chấm hỏi;chấm câu|dấu|dấu chấm hỏi|hỏi
❔;dấu chấm hỏi màu trắng;chấm|chấm câu|dấu chấm hỏi màu trắng|dấu hỏi|mờ
❕;dấu chấm than màu trắng;cảm thán|chấm|dấu|dấu chấm than màu trắng|mờ
❗;dấu chấm than đỏ;!|cảm thán|chấm|dấu|dấu chấm than|dấu chấm than đỏ
〰️;dấu gạch ngang lượn sóng;dấu|dấu gạch ngang|dấu gạch ngang lượn sóng|lượn sóng
💱;đổi tiền;đổi tiền|ngân hàng|tiền|tiền tệ
💲;ký hiệu đô la đậm;đô la|ký hiệu đô la đậm|tiền|tiền tệ
⚕️;biểu tượng y tế;biểu tượng y tế|cán bộ|rắn thần|y học
♻️;biểu tượng tái chế;biểu tượng tái chế|tái chế
⚜️;hoa diên vĩ;hoa bách hợp|hoa diên vĩ
🔱;biểu tượng đinh ba;biểu tượng|biểu tượng đinh ba|công cụ|đinh ba|neo|tàu
📛;thẻ tên;tên|thẻ
🔰;ký hiệu của Nhật cho người mới bắt đầu;hình V|ký hiệu của Nhật cho người mới bắt đầu|lá|người mới bắt đầu|Nhật
⭕;vòng tròn lớn đậm;o|vòng tròn|vòng tròn lớn đậm
✅;dấu chọn đậm màu trắng;✓|chọn|dấu|dấu chọn đậm màu trắng|nút
☑️;hộp kiểm có dấu chọn;✓|chọn|hộp|hộp kiểm có dấu chọn
✔️;dấu chọn;✓|chọn|dấu
❌;dấu gạch chéo;dấu|dấu gạch chéo|hủy|nhân|x
❎;nút dấu gạch chéo;dấu|hình vuông|nút dấu gạch chéo
➰;vòng lặp;cong|vòng lặp
➿;vòng lặp đôi;cong|kép|vòng lặp|vòng lặp đôi
〽️;ký hiệu thay đổi luân phiên;ký hiệu|ký hiệu thay đổi luân phiên|thay đổi luân phiên
✳️;dấu hoa thị tám cánh;dấu hoa thị|dấu hoa thị tám cánh
✴️;ngôi sao tám cánh;ngôi sao tám cánh
❇️;lấp lánh;lấp lánh
©️;bản quyền;bản quyền
®️;đã đăng ký;đã đăng ký
™️;nhãn hiệu;dấu|nhãn hiệu|tm
#️⃣;mũ phím: #;mũ phím|mũ phím: #
*️⃣;mũ phím: *;mũ phím|mũ phím: *
0️⃣;mũ phím: 0;mũ phím|mũ phím: 0
1️⃣;mũ phím: 1;mũ phím|mũ phím: 1
2️⃣;mũ phím: 2;mũ phím|mũ phím: 2
3️⃣;mũ phím: 3;mũ phím|mũ phím: 3
4️⃣;mũ phím: 4;mũ phím|mũ phím: 4
5️⃣;mũ phím: 5;mũ phím|mũ phím: 5
6️⃣;mũ phím: 6;mũ phím|mũ phím: 6
7️⃣;mũ phím: 7;mũ phím|mũ phím: 7
8️⃣;mũ phím: 8;mũ phím|mũ phím: 8
9️⃣;mũ phím: 9;mũ phím|mũ phím: 9
🔟;mũ phím: 10;mũ phím|mũ phím: 10
🔠;nhập chữ hoa la tinh;ABCD|chữ|chữ hoa|la tinh|nhập|nhập chữ hoa la tinh
🔡;nhập chữ thường la tinh;abcd|chữ|chữ thường|la tinh|nhập|nhập chữ thường la tinh
🔢;nhập số;1234|nhập|số
🔣;nhập biểu tượng;〒♪&amp;%|nhập|nhập biểu tượng
🔤;nhập chữ cái la tinh;abc|bảng chữ cái|chữ cái|la tinh|nhập|nhập chữ cái la tinh
🅰️;nút A (nhóm máu);a|nhóm máu|nút A (nhóm máu)
🆎;nút AB (nhóm máu);ab|nhóm máu|nút AB (nhóm máu)
🅱️;nút B (nhóm máu);b|nhóm máu|nút B (nhóm máu)
🆑;nút CL;cl|nút CL
🆒;nút COOL;cool|nút COOL
🆓;nút FREE;free|nút FREE
ℹ️;thông tin;i|thông tin
🆔;nút ID;danh tính|id|nút ID
Ⓜ️;chữ M trong vòng tròn;chữ M trong vòng tròn|m|vòng tròn
🆕;nút NEW;new|nút NEW
🆖;nút NG;ng|nút NG
🅾️;nút O (nhóm máu);nhóm máu|nút O (nhóm máu)|o
🆗;nút OK;nút OK|ok
🅿️;nút P;đỗ xe|nút P
🆘;nút SOS;nút SOS|sos|trợ giúp
🆙;nút UP!;dấu|nút UP!|up
🆚;nút VS;đấu với|nút VS|vs
🈁;nút Tiếng Nhật “tại đây”;“tại đây”|katakana|nút Tiếng Nhật “tại đây”|Tiếng Nhật
🈂️;nút Tiếng Nhật “phí dịch vụ”;“phí dịch vụ”|katakana|nút Tiếng Nhật “phí dịch vụ”|Tiếng Nhật
🈷️;nút Tiếng Nhật “số tiền hàng tháng”;“số tiền hàng tháng”|chữ tượng hình|nút Tiếng Nhật “số tiền hàng tháng”|Tiếng Nhật
🈶;nút Tiếng Nhật “không miễn phí”;“không miễn phí”|chữ tượng hình|nút Tiếng Nhật “không miễn phí”|Tiếng Nhật
🈯;nút Tiếng Nhật “đặt trước”;“đặt trước”|chữ tượng hình|nút Tiếng Nhật “đặt trước”|Tiếng Nhật
🉐;nút Tiếng Nhật “mặc cả”;“mặc cả”|chữ tượng hình|nút Tiếng Nhật “mặc cả”|Tiếng Nhật
🈹;nút Tiếng Nhật “giảm giá”;“giảm giá”|chữ tượng hình|nút Tiếng Nhật “giảm giá”|Tiếng Nhật
🈚;nút Tiếng Nhật “miễn phí”;“miễn phí”|chữ tượng hình|nút Tiếng Nhật “miễn phí”|Tiếng Nhật
🈲;nút Tiếng Nhật “bị cấm”;“bị cấm”|chữ tượng hình|nút Tiếng Nhật “bị cấm”|Tiếng Nhật
🉑;nút Tiếng Nhật “có thể chấp nhận”;“có thể chấp nhận”|chữ tượng hình|nút Tiếng Nhật “có thể chấp nhận”|Tiếng Nhật
🈸;nút Tiếng Nhật “đơn xin”;“đơn xin”|chữ tượng hình|nút Tiếng Nhật “đơn xin”|Tiếng Nhật
🈴;nút Tiếng Nhật “vượt cấp”;“vượt cấp”|chữ tượng hình|nút Tiếng Nhật “vượt cấp”|Tiếng Nhật
🈳;nút Tiếng Nhật “còn trống”;“còn trống”|chữ tượng hình|nút Tiếng Nhật “còn trống”|Tiếng Nhật
㊗️;nút Tiếng Nhật “chúc mừng”;“chúc mừng”|chữ tượng hình|nút Tiếng Nhật “chúc mừng”|Tiếng Nhật
㊙️;nút Tiếng Nhật “bí mật”;“bí mật”|chữ tượng hình|nút Tiếng Nhật “bí mật”|Tiếng Nhật
🈺;nút Tiếng Nhật “mở cửa kinh doanh”;“mở cửa kinh doanh”|chữ tượng hình|nút Tiếng Nhật “mở cửa kinh doanh”|Tiếng Nhật
🈵;nút &quot;hết phòng&quot; bằng tiếng Nhật;“hết phòng”|chữ tượng hình|nút &quot;hết phòng&quot; bằng tiếng Nhật|nút Tiếng Nhật “hết phòng”|Tiếng Nhật
🔴;hình tròn màu đỏ;đỏ|hình học|hình tròn|hình tròn màu đỏ
🟠;hình tròn màu cam;da cam|hình tròn|hình tròn màu cam|màu cam|vòng tròn
🟡;hình tròn màu vàng;hình tròn|hình tròn màu vàng|màu vàng|vòng tròn
🟢;hình tròn màu xanh lá cây;hình tròn|hình tròn màu xanh lá cây|màu xanh lá cây|vòng tròn|xanh lá|xanh lục
🔵;hình tròn màu lam;hình học|hình tròn|hình tròn màu lam|màu lam
🟣;hình tròn màu tím;hình tròn|hình tròn màu tím|màu tím|tía|vòng tròn
🟤;hình tròn màu nâu;hình tròn|hình tròn màu nâu|màu nâu|vòng tròn
⚫;hình tròn màu đen;hình học|hình tròn|hình tròn màu đen
⚪;hình tròn màu trắng;hình học|hình tròn|hình tròn màu trắng
🟥;hình vuông màu đỏ;hình vuông|hình vuông màu đỏ|màu đỏ|ô vuông
🟧;hình vuông màu cam;da cam|hình vuông|hình vuông màu cam|màu cam|ô vuông
🟨;hình vuông màu vàng;hình vuông|hình vuông màu vàng|màu vàng|ô vuông
🟩;hình vuông màu xanh lá cây;hình vuông|hình vuông màu xanh lá cây|màu xanh lá cây|ô vuông|xanh lá|xanh lục
🟦;hình vuông màu xanh da trời;hình vuông|hình vuông màu xanh da trời|màu xanh da trời|ô vuông
🟪;hình vuông màu tím;hình vuông|hình vuông màu tím|màu tía|màu tím|ô vuông
🟫;hình vuông màu nâu;hình vuông|hình vuông màu nâu|màu nâu|ô vuông
⬛;hình vuông lớn màu đen;hình học|hình vuông|hình vuông lớn màu đen
⬜;hình vuông lớn màu trắng;hình học|hình vuông|hình vuông lớn màu trắng
◼️;hình vuông trung bình màu đen;hình học|hình vuông|hình vuông trung bình màu đen
◻️;hình vuông trung bình màu trắng;hình học|hình vuông|hình vuông trung bình màu trắng
◾;hình vuông nhỏ vừa màu đen;hình học|hình vuông|hình vuông nhỏ vừa màu đen
◽;hình vuông nhỏ vừa màu trắng;hình học|hình vuông|hình vuông nhỏ vừa màu trắng
▪️;hình vuông nhỏ màu đen;hình học|hình vuông|hình vuông nhỏ màu đen
▫️;hình vuông nhỏ màu trắng;hình học|hình vuông|hình vuông nhỏ màu trắng
🔶;hình thoi lớn màu cam;hình học|hình thoi|hình thoi lớn màu cam|màu cam
🔷;hình thoi lớn màu lam;hình học|hình thoi|hình thoi lớn màu lam|màu lam
🔸;hình thoi nhỏ màu cam;hình học|hình thoi|hình thoi nhỏ màu cam|màu cam
🔹;hình thoi nhỏ màu lam;hình học|hình thoi|hình thoi nhỏ màu lam|màu lam
🔺;tam giác màu đỏ trỏ lên trên;hình học|màu đỏ|tam giác màu đỏ trỏ lên trên
🔻;tam giác màu đỏ trỏ xuống dưới;đỏ|hình học|tam giác màu đỏ trỏ xuống dưới|xuống
💠;hình thoi có dấu chấm;bên trong|hài hước|hình học|hình thoi|hình thoi có chấm|hình thoi có dấu chấm
🔘;nút radio;hình học|nút|radio
🔳;nút hình vuông màu trắng;hình học|hình vuông|mờ|nút|nút hình vuông màu trắng
🔲;nút hình vuông màu đen;hình học|hình vuông|nút|nút hình vuông màu đen

[flags]
🏁;cờ ô vuông;ca rô|cờ ô vuông|cuộc đua
🚩;cờ tam giác;cờ tam giác|đánh dấu
🎌;cờ bắt chéo;bắt chéo|cờ bắt chéo|gạch chéo|kiểu nhật bản|lễ kỷ niệm
🏴;cờ đen;cờ đen|vẫy
🏳️;cờ trắng;cờ trắng|vẫy
🏳️‍🌈;cờ cầu vồng;cầu vồng|cờ cầu vồng
🏳️‍⚧️;cờ màu xanh, hồng và trắng;cờ|cờ màu xanh|cờ màu xanh, hồng và trắng|hồng và trắng|người chuyển giới
🏴‍☠️;cờ cướp biển;cờ cướp biển|cướp biển|cướp bóc|hải tặc|Jolly Roger|kho báu
🇦🇨;cờ: Đảo Ascension;cờ|cờ: Đảo Ascension
🇦🇩;cờ: Andorra;cờ|cờ: Andorra
🇦🇪;cờ: Các Tiểu Vương quốc Ả Rập Thống nhất;cờ|cờ: Các Tiểu Vương quốc Ả Rập Thống nhất
🇦🇫;cờ: Afghanistan;cờ|cờ: Afghanistan
🇦🇬;cờ: Antigua và Barbuda;cờ|cờ: Antigua và Barbuda
🇦🇮;cờ: Anguilla;cờ|cờ: Anguilla
🇦🇱;cờ: Albania;cờ|cờ: Albania
🇦🇲;cờ: Armenia;cờ|cờ: Armenia
🇦🇴;cờ: Angola;cờ|cờ: Angola
🇦🇶;cờ: Nam Cực;cờ|cờ: Nam Cực
🇦🇷;cờ: Argentina;cờ|cờ: Argentina
🇦🇸;cờ: Samoa thuộc Mỹ;cờ|cờ: Samoa thuộc Mỹ
🇦🇹;cờ: Áo;cờ|cờ: Áo
🇦🇺;cờ: Australia;cờ|cờ: Australia
🇦🇼;cờ: Aruba;cờ|cờ: Aruba
🇦🇽;cờ: Quần đảo Åland;cờ|cờ: Quần đảo Åland
🇦🇿;cờ: Azerbaijan;cờ|cờ: Azerbaijan
🇧🇦;cờ: Bosnia và Herzegovina;cờ|cờ: Bosnia và Herzegovina
🇧🇧;cờ: Barbados;cờ|cờ: Barbados
🇧🇩;cờ: Bangladesh;cờ|cờ: Bangladesh
🇧🇪;cờ: Bỉ;cờ|cờ: Bỉ
🇧🇫;cờ: Burkina Faso;cờ|cờ: Burkina Faso
🇧🇬;cờ: Bulgaria;cờ|cờ: Bulgaria
🇧🇭;cờ: Bahrain;cờ|cờ: Bahrain
🇧🇮;cờ: Burundi;cờ|cờ: Burundi
🇧🇯;cờ: Benin;cờ|cờ: Benin
🇧🇱;cờ: St. Barthélemy;cờ|cờ: St. Barthélemy
🇧🇲;cờ: Bermuda;cờ|cờ: Bermuda
🇧🇳;cờ: Brunei;cờ|cờ: Brunei
🇧🇴;cờ: Bolivia;cờ|cờ: Bolivia
🇧🇶;cờ: Ca-ri-bê Hà Lan;cờ|cờ: Ca-ri-bê Hà Lan
🇧🇷;cờ: Brazil;cờ|cờ: Brazil
🇧🇸;cờ: Bahamas;cờ|cờ: Bahamas
🇧🇹;cờ: Bhutan;cờ|cờ: Bhutan
🇧🇻;cờ: Đảo Bouvet;cờ|cờ: Đảo Bouvet
🇧🇼;cờ: Botswana;cờ|cờ: Botswana
🇧🇾;cờ: Belarus;cờ|cờ: Belarus
🇧🇿;cờ: Belize;cờ|cờ: Belize
🇨🇦;cờ: Canada;cờ|cờ: Canada
🇨🇨;cờ: Quần đảo Cocos (Keeling);cờ|cờ: Quần đảo Cocos (Keeling)
🇨🇩;cờ: Congo - Kinshasa;cờ|cờ: Congo - Kinshasa
🇨🇫;cờ: Cộng hòa Trung Phi;cờ|cờ: Cộng hòa Trung Phi
🇨🇬;cờ: Congo - Brazzaville;cờ|cờ: Congo - Brazzaville
🇨🇭;cờ: Thụy Sĩ;cờ|cờ: Thụy Sĩ
🇨🇮;cờ: Côte d’Ivoire;cờ|cờ: Côte d’Ivoire
🇨🇰;cờ: Quần đảo Cook;cờ|cờ: Quần đảo Cook
🇨🇱;cờ: Chile;cờ|cờ: Chile
🇨🇲;cờ: Cameroon;cờ|cờ: Cameroon
🇨🇳;cờ: Trung Quốc;cờ|cờ: Trung Quốc
🇨🇴;cờ: Colombia;cờ|cờ: Colombia
🇨🇵;cờ: Đảo Clipperton;cờ|cờ: Đảo Clipperton
